"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
Chad,7414.0,,193.0,,4874.0,,2347.0,,429.0,11.0,191341.0,11061.0,17299381.0,Africa,,,136.0,2022-05-10
St. Vincent Grenadines,6792.0,,106.0,,6641.0,,45.0,,60864.0,950.0,99029.0,887412.0,111593.0,North America,,,403.0,2022-05-10
British Virgin Islands,6467.0,,62.0,,,,,1.0,211312.0,2026.0,103397.0,3378545.0,30604.0,North America,,,4182.0,2022-05-10
Turks and Caicos,5995.0,,36.0,,5918.0,,41.0,4.0,151053.0,907.0,497269.0,12529455.0,39688.0,North America,,,1033.0,2022-05-10
Sao Tome and Principe,5970.0,,73.0,,5891.0,,6.0,,26334.0,322.0,29036.0,128079.0,226704.0,Africa,,,26.0,2022-05-10
Saint Kitts and Nevis,5595.0,4.0,43.0,,5532.0,9.0,20.0,,103809.0,798.0,70707.0,1311891.0,53897.0,North America,74.0,,371.0,2022-05-10
Cook Islands,5336.0,30.0,1.0,,5215.0,36.0,120.0,,303285.0,57.0,17280.0,982153.0,17594.0,Australia/Oceania,1705.0,,6821.0,2022-05-10
Palau,4782.0,50.0,6.0,,4087.0,1.0,689.0,1.0,261970.0,329.0,47272.0,2589679.0,18254.0,Australia/Oceania,2739.0,,37745.0,2022-05-10
St. Barth,4575.0,,6.0,,,,,,460586.0,604.0,78646.0,7917648.0,9933.0,North America,,,413470.0,2022-05-10
Kiribati,3093.0,,13.0,,2602.0,,478.0,3.0,25178.0,106.0,,,122847.0,Australia/Oceania,,,3891.0,2022-05-10
Anguilla,2984.0,196.0,9.0,,2916.0,150.0,59.0,4.0,195659.0,590.0,51382.0,3369091.0,15251.0,North America,12852.0,,3869.0,2022-05-10
Saint Pierre Miquelon,2739.0,12.0,1.0,,2449.0,,289.0,1.0,477011.0,174.0,23687.0,4125218.0,5742.0,North America,2090.0,,50331.0,2022-05-10
Montserrat,653.0,160.0,2.0,,313.0,68.0,338.0,,130652.0,400.0,10843.0,2169468.0,4998.0,North America,32013.0,,67627.0,2022-05-10
Wallis and Futuna,454.0,,7.0,,438.0,,9.0,,41751.0,644.0,20508.0,1885967.0,10874.0,Australia/Oceania,,,828.0,2022-05-10
Falkland Islands,197.0,,,,,,,,53708.0,,8632.0,2353326.0,3668.0,South America,,,19902.0,2022-05-10
Macao,82.0,,,,82.0,,0.0,,123.0,,5375.0,8074.0,665747.0,Asia,,,,2022-05-10
Vatican City,29.0,,,,29.0,,0.0,,36025.0,,,,805.0,Europe,,,,2022-05-10
Marshall Islands,17.0,,,,14.0,,3.0,,284.0,,,,59931.0,Australia/Oceania,,,50.0,2022-05-10
Western Sahara,10.0,,1.0,,9.0,,0.0,,16.0,2.0,,,624560.0,Africa,,,,2022-05-10
Niue,9.0,,,,8.0,,1.0,,5468.0,,,,1646.0,Australia/Oceania,,,608.0,2022-05-10
Micronesia,7.0,,,,1.0,,6.0,,60.0,,,,117259.0,Australia/Oceania,,,51.0,2022-05-10
Nauru,7.0,1.0,,,4.0,1.0,3.0,,639.0,,,,10950.0,Australia/Oceania,91.0,,274.0,2022-05-10
Saint Helena,2.0,,,,2.0,,0.0,,327.0,,,,6111.0,Africa,,,,2022-05-10
China,215667.0,1424.0,5022.0,47.0,184078.0,3127.0,26567.0,458.0,150.0,3.0,160000000.0,111163.0,1439323776.0,Asia,1.0,0.03,18.0,2022-04-30
USA,83066907.0,24751.0,1020833.0,115.0,80684899.0,29374.0,1361175.0,1576.0,248295.0,3051.0,1005438148.0,3005356.0,334548810.0,North America,74.0,0.3,4069.0,2022-04-30
India,43079188.0,3324.0,523843.0,40.0,42536253.0,2876.0,19092.0,698.0,30666.0,373.0,837442023.0,596133.0,1404791509.0,Asia,2.0,0.03,14.0,2022-04-30
Brazil,30448236.0,15194.0,663551.0,67.0,29519204.0,11647.0,265481.0,8318.0,141409.0,3082.0,63776166.0,296193.0,215319917.0,South America,71.0,0.3,1233.0,2022-04-30
France,28645285.0,49482.0,145930.0,61.0,26801506.0,107496.0,1697849.0,1677.0,437083.0,2227.0,266484045.0,4066138.0,65537387.0,Europe,755.0,0.9,25907.0,2022-04-30
Germany,24761600.0,57003.0,135900.0,106.0,22307900.0,80300.0,2317800.0,1446.0,293825.0,1613.0,122332384.0,1451613.0,84273389.0,Europe,676.0,1.0,27503.0,2022-04-30
UK,22038340.0,,174912.0,,21168267.0,,695161.0,302.0,321551.0,2552.0,517337635.0,7548239.0,68537525.0,Europe,,,10143.0,2022-04-30
Russia,18182354.0,7363.0,375884.0,157.0,17539985.0,11022.0,266485.0,2300.0,124495.0,2574.0,273400000.0,1871977.0,146048781.0,Europe,50.0,1.0,1825.0,2022-04-30
S. Korea,17237878.0,43262.0,22794.0,70.0,,,,490.0,335695.0,444.0,15804065.0,307773.0,51349793.0,Asia,842.0,1.0,316371.0,2022-04-30
Italy,16464034.0,54436.0,163507.0,130.0,15070314.0,71625.0,1230213.0,366.0,273038.0,2712.0,213773683.0,3545204.0,60299411.0,Europe,903.0,2.0,20402.0,2022-04-30
Turkey,15032093.0,1772.0,98771.0,11.0,14927975.0,,5347.0,975.0,174798.0,1149.0,159024414.0,1849185.0,85997034.0,Asia,21.0,0.1,62.0,2022-04-30
Spain,11896152.0,,104456.0,,11389694.0,,402002.0,339.0,254257.0,2233.0,471036328.0,10067490.0,46787862.0,Europe,,,8592.0,2022-04-30
Vietnam,10649809.0,5109.0,43041.0,3.0,9262255.0,16727.0,1344513.0,475.0,107641.0,435.0,85798077.0,867185.0,98938645.0,Asia,52.0,0.03,13589.0,2022-04-30
Argentina,9082649.0,1304.0,128640.0,16.0,8895999.0,,58010.0,372.0,197649.0,2799.0,35716069.0,777223.0,45953458.0,South America,28.0,0.3,1262.0,2022-04-30
Netherlands,8047132.0,,22243.0,,7811564.0,,213325.0,66.0,467744.0,1293.0,21107399.0,1226879.0,17204137.0,Europe,,,12400.0,2022-04-30
Japan,7850252.0,36403.0,29548.0,42.0,7402570.0,46281.0,418134.0,171.0,62418.0,235.0,48679214.0,387052.0,125769179.0,Asia,289.0,0.3,3325.0,2022-04-30
Iran,7221653.0,532.0,141083.0,11.0,6983502.0,3019.0,97068.0,996.0,84015.0,1641.0,50914586.0,592327.0,85956910.0,Asia,6.0,0.1,1129.0,2022-04-30
Colombia,6092667.0,264.0,139797.0,4.0,5926476.0,460.0,26394.0,342.0,117452.0,2695.0,34465052.0,664403.0,51873698.0,South America,5.0,0.08,509.0,2022-04-30
Indonesia,6046796.0,329.0,156257.0,17.0,5882660.0,598.0,7879.0,2771.0,21688.0,560.0,95495775.0,342515.0,278807646.0,Asia,1.0,0.06,28.0,2022-04-30
Poland,5996514.0,842.0,116059.0,17.0,5334680.0,61.0,545775.0,1321.0,158760.0,3073.0,36092285.0,955558.0,37770886.0,Europe,22.0,0.5,14450.0,2022-04-30
Australia,5928306.0,39258.0,7223.0,34.0,5591247.0,37502.0,329836.0,139.0,227658.0,277.0,69334180.0,2662563.0,26040394.0,Australia/Oceania,1508.0,1.0,12666.0,2022-04-30
Mexico,5738769.0,958.0,324294.0,40.0,5038150.0,677.0,376325.0,4798.0,43672.0,2468.0,15801675.0,120249.0,131407522.0,North America,7.0,0.3,2864.0,2022-04-30
Ukraine,5001719.0,,,,,,,177.0,115636.0,2506.0,19521252.0,451318.0,43253836.0,Europe,,,19312.0,2022-04-30
Malaysia,4448004.0,2107.0,35547.0,5.0,4366951.0,6890.0,45506.0,69.0,134285.0,1073.0,58730151.0,1773063.0,33123555.0,Asia,64.0,0.2,1374.0,2022-04-30
Thailand,4250949.0,12888.0,28529.0,126.0,4070856.0,17105.0,151564.0,1496.0,60624.0,407.0,17270775.0,246303.0,70119963.0,Asia,184.0,2.0,2161.0,2022-04-30
Austria,4140543.0,5199.0,18156.0,18.0,4042540.0,7931.0,79847.0,87.0,454991.0,1995.0,183002443.0,20109531.0,9100284.0,Europe,571.0,2.0,8774.0,2022-04-30
Israel,4076111.0,1992.0,10695.0,,4042243.0,3850.0,23173.0,220.0,437070.0,1147.0,41373364.0,4436346.0,9326000.0,Asia,214.0,,2485.0,2022-04-30
Belgium,4056448.0,,31439.0,,3788323.0,,236686.0,150.0,347246.0,2691.0,33531891.0,2870445.0,11681774.0,Europe,,,20261.0,2022-04-30
Czechia,3905100.0,1433.0,40155.0,8.0,3849182.0,4350.0,15763.0,29.0,363425.0,3737.0,55199677.0,5137111.0,10745277.0,Europe,133.0,0.7,1467.0,2022-04-30
Portugal,3853800.0,,22280.0,,,,,61.0,379969.0,2197.0,41278379.0,4069884.0,10142397.0,Europe,,,94193.0,2022-04-30
South Africa,3791925.0,6527.0,100363.0,3.0,3648831.0,2590.0,42731.0,192.0,62496.0,1654.0,24475485.0,403388.0,60674734.0,Africa,108.0,0.05,704.0,2022-04-30
Canada,3749083.0,2799.0,39243.0,13.0,3454966.0,3158.0,254874.0,468.0,97768.0,1023.0,60871310.0,1587393.0,38346723.0,North America,73.0,0.3,6647.0,2022-04-30
Philippines,3685642.0,239.0,60341.0,36.0,3618137.0,1428.0,7164.0,289.0,32836.0,538.0,29565513.0,263401.0,112245459.0,Asia,2.0,0.3,64.0,2022-04-30
Switzerland,3602489.0,,13859.0,,3459053.0,,129577.0,87.0,410762.0,1580.0,20767523.0,2367950.0,8770255.0,Europe,,,14775.0,2022-04-30
Peru,3565253.0,695.0,212824.0,14.0,,,,301.0,105447.0,6295.0,29846819.0,882758.0,33810892.0,South America,21.0,0.4,48261.0,2022-04-30
Chile,3558631.0,2298.0,57527.0,18.0,3413427.0,6497.0,87677.0,221.0,183284.0,2963.0,37001758.0,1905736.0,19415990.0,South America,118.0,0.9,4516.0,2022-04-30
Greece,3323922.0,6497.0,29153.0,39.0,3212923.0,3827.0,81846.0,239.0,321772.0,2822.0,79829956.0,7727931.0,10330055.0,Europe,629.0,4.0,7923.0,2022-04-30
Denmark,2966047.0,843.0,6158.0,9.0,2941761.0,1304.0,18128.0,13.0,508802.0,1056.0,127218115.0,21823284.0,5829467.0,Europe,145.0,2.0,3110.0,2022-04-30
Romania,2893876.0,887.0,65487.0,9.0,2606660.0,,221729.0,198.0,152283.0,3446.0,22702071.0,1194639.0,19003285.0,Europe,47.0,0.5,11668.0,2022-04-30
Sweden,2500917.0,,18739.0,,2469149.0,1071.0,13029.0,21.0,244844.0,1835.0,18513445.0,1812500.0,10214317.0,Europe,,,1276.0,2022-04-30
Iraq,2325092.0,110.0,25211.0,,2297747.0,201.0,2134.0,20.0,55530.0,602.0,18478198.0,441314.0,41870842.0,Asia,3.0,,51.0,2022-04-30
Serbia,2006353.0,521.0,15991.0,7.0,1975636.0,2889.0,14726.0,23.0,231331.0,1844.0,9487930.0,1093951.0,8673082.0,Europe,60.0,0.8,1698.0,2022-04-30
Bangladesh,1952691.0,17.0,29127.0,,1895404.0,258.0,28160.0,1297.0,11645.0,174.0,13990466.0,83432.0,167686928.0,Asia,0.1,,168.0,2022-04-30
Hungary,1901017.0,,46201.0,,1804295.0,,50521.0,41.0,197703.0,4805.0,11339446.0,1179283.0,9615541.0,Europe,,,5254.0,2022-04-30
Slovakia,1780955.0,933.0,19905.0,14.0,1743306.0,915.0,17744.0,70.0,325915.0,3643.0,7088924.0,1297275.0,5464473.0,Europe,171.0,3.0,3247.0,2022-04-30
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163091.0,1352.0,16670254.0,1604732.0,10388185.0,Asia,,,118.0,2022-04-30
Georgia,1655098.0,153.0,16807.0,,1637037.0,237.0,1254.0,,416358.0,4228.0,16908154.0,4253432.0,3975179.0,Asia,38.0,,315.0,2022-04-30
Pakistan,1528412.0,65.0,30371.0,,1494141.0,,3900.0,131.0,6682.0,133.0,28156480.0,123101.0,228726193.0,Asia,0.3,,17.0,2022-04-30
Ireland,1517112.0,,7087.0,,1452338.0,5232.0,57687.0,37.0,301101.0,1407.0,12063637.0,2394267.0,5038551.0,Europe,,,11449.0,2022-04-30
Norway,1426013.0,204.0,2932.0,,,,,20.0,259337.0,533.0,11002430.0,2000919.0,5498688.0,Europe,37.0,,242627.0,2022-04-30
Kazakhstan,1305533.0,12.0,13660.0,,1291066.0,11.0,807.0,24.0,68043.0,712.0,11575012.0,603273.0,19187011.0,Asia,0.6,,42.0,2022-04-30
Hong Kong,1204210.0,363.0,9308.0,10.0,,,,115.0,158280.0,1223.0,44972952.0,5911192.0,7608102.0,Asia,48.0,1.0,155317.0,2022-04-30
Singapore,1197908.0,2141.0,1335.0,1.0,1132574.0,2562.0,63999.0,6.0,201858.0,225.0,23712995.0,3995852.0,5934402.0,Asia,361.0,0.2,10784.0,2022-04-30
Morocco,1164953.0,46.0,16069.0,,1148474.0,38.0,410.0,293.0,30893.0,426.0,11237010.0,297986.0,37709802.0,Africa,1.0,,11.0,2022-04-30
Bulgaria,1156729.0,263.0,36913.0,2.0,978145.0,41.0,141671.0,82.0,168794.0,5386.0,9848912.0,1437187.0,6852907.0,Europe,38.0,0.3,20673.0,2022-04-30
Croatia,1122459.0,797.0,15828.0,6.0,1100854.0,1032.0,5777.0,24.0,276534.0,3899.0,4786857.0,1179312.0,4059024.0,Europe,196.0,1.0,1423.0,2022-04-30
Cuba,1102941.0,191.0,8526.0,,1093508.0,261.0,907.0,23.0,97485.0,754.0,12920253.0,1141972.0,11313986.0,North America,17.0,,80.0,2022-04-30
Lebanon,1096955.0,101.0,10386.0,2.0,1081770.0,378.0,4799.0,186.0,162041.0,1534.0,4795578.0,708398.0,6769612.0,Asia,15.0,0.3,709.0,2022-04-30
Lithuania,1058206.0,515.0,9094.0,2.0,1023740.0,1220.0,25372.0,35.0,398882.0,3428.0,8247311.0,3108759.0,2652927.0,Europe,194.0,0.8,9564.0,2022-04-30
Tunisia,1040193.0,,28550.0,,,,,29.0,86362.0,2370.0,4572976.0,379672.0,12044547.0,Africa,,,-1198.22,2022-04-30
Finland,1023013.0,,3939.0,,46000.0,,973074.0,24.0,184113.0,709.0,10720282.0,1929342.0,5556445.0,Europe,,,175125.0,2022-04-30
Slovenia,1010078.0,968.0,6592.0,,990337.0,1319.0,13149.0,23.0,485741.0,3170.0,2646122.0,1272504.0,2079460.0,Europe,466.0,,6323.0,2022-04-30
Belarus,980345.0,436.0,6947.0,4.0,928536.0,,44862.0,,103810.0,736.0,13157373.0,1393252.0,9443645.0,Europe,46.0,0.4,4750.0,2022-04-30
Nepal,978810.0,4.0,11951.0,,966629.0,17.0,230.0,,32525.0,397.0,5636303.0,187290.0,30094011.0,Asia,0.1,,8.0,2022-04-30
New Zealand,930969.0,7122.0,702.0,6.0,877888.0,7966.0,52379.0,,186116.0,140.0,7078901.0,1415186.0,5002100.0,Australia/Oceania,1424.0,1.0,10471.0,2022-04-30
Bolivia,904974.0,91.0,21919.0,5.0,858434.0,381.0,24621.0,220.0,75642.0,1832.0,2699040.0,225599.0,11963898.0,South America,8.0,0.4,2058.0,2022-04-30
UAE,898571.0,261.0,2302.0,,881831.0,315.0,14438.0,,88891.0,228.0,155925308.0,15424852.0,10108707.0,Asia,26.0,,1428.0,2022-04-30
Uruguay,895775.0,,7197.0,,886654.0,,1924.0,18.0,256249.0,2059.0,6091188.0,1742468.0,3495724.0,South America,,,550.0,2022-04-30
Ecuador,869696.0,247.0,35598.0,4.0,,,,759.0,47964.0,1963.0,2470170.0,136229.0,18132441.0,South America,14.0,0.2,21520.0,2022-04-30
Costa Rica,852074.0,,8405.0,,832853.0,,10816.0,45.0,164522.0,1623.0,4291131.0,828547.0,5179102.0,North America,,,2088.0,2022-04-30
Guatemala,846546.0,678.0,17584.0,18.0,826602.0,621.0,2360.0,5.0,45708.0,949.0,4454022.0,240486.0,18520882.0,North America,37.0,1.0,127.0,2022-04-30
Latvia,822013.0,,5760.0,,808909.0,,7344.0,11.0,444785.0,3117.0,7174863.0,3882264.0,1848113.0,Europe,,,3974.0,2022-04-30
Azerbaijan,792562.0,4.0,9709.0,,782761.0,17.0,92.0,,76902.0,942.0,6814486.0,661206.0,10306140.0,Asia,0.4,,9.0,2022-04-30
Panama,776420.0,932.0,8184.0,,762170.0,501.0,6066.0,8.0,174915.0,1844.0,5873370.0,1323177.0,4438839.0,North America,210.0,,1367.0,2022-04-30
Saudi Arabia,754011.0,90.0,9088.0,2.0,741673.0,133.0,3250.0,45.0,21059.0,254.0,41892775.0,1170050.0,35804252.0,Asia,3.0,0.06,91.0,2022-04-30
Sri Lanka,663362.0,33.0,16504.0,,646125.0,4.0,733.0,,30744.0,765.0,6486117.0,300599.0,21577281.0,Asia,2.0,,34.0,2022-04-30
Paraguay,649455.0,,18870.0,,624673.0,,5912.0,2.0,89057.0,2588.0,2623300.0,359721.0,7292594.0,South America,,,811.0,2022-04-30
Kuwait,631409.0,,2555.0,,628090.0,,764.0,8.0,143962.0,583.0,8007805.0,1825789.0,4385942.0,Asia,,,174.0,2022-04-30
Myanmar,612883.0,19.0,19434.0,,591812.0,18.0,1637.0,,11128.0,353.0,7954939.0,144435.0,55076199.0,Asia,0.3,,30.0,2022-04-30
Palestine,581940.0,,,,576242.0,,345.0,17.0,109429.0,1007.0,3078533.0,578892.0,5317979.0,Asia,,,65.0,2022-04-30
Dominican Republic,579248.0,,4376.0,,574601.0,,271.0,6.0,52437.0,396.0,3274131.0,296391.0,11046649.0,North America,,,25.0,2022-04-30
Estonia,572193.0,276.0,2539.0,1.0,511039.0,689.0,58615.0,3.0,430815.0,1912.0,3326696.0,2504731.0,1328165.0,Europe,208.0,0.8,44132.0,2022-04-30
Bahrain,568706.0,339.0,1475.0,,563892.0,419.0,3339.0,3.0,314281.0,815.0,9721489.0,5372336.0,1809546.0,Asia,187.0,,1845.0,2022-04-30
Venezuela,522325.0,20.0,5709.0,1.0,515675.0,9.0,941.0,230.0,18464.0,202.0,3359014.0,118740.0,28288758.0,South America,0.7,0.04,33.0,2022-04-30
Moldova,516986.0,,11489.0,,504142.0,,1355.0,49.0,128705.0,2860.0,3216305.0,800706.0,4016836.0,Europe,,,337.0,2022-04-30
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4871.0,233.0,3693367.0,34889.0,105859726.0,Africa,,,461.0,2022-04-30
Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71273.0,913.0,2477219.0,351779.0,7041981.0,Africa,,,639.0,2022-04-30
Cyprus,474267.0,3786.0,1020.0,9.0,124370.0,,348877.0,60.0,387658.0,834.0,9477138.0,7746456.0,1223416.0,Asia,3095.0,7.0,285166.0,2022-04-30
Ethiopia,470568.0,18.0,7510.0,,455383.0,3.0,7675.0,11.0,3916.0,62.0,4789701.0,39860.0,120163659.0,Africa,0.1,,64.0,2022-04-30
Mongolia,469885.0,55.0,2179.0,,313256.0,,154450.0,192.0,139237.0,646.0,4030048.0,1194186.0,3374724.0,Asia,16.0,,45767.0,2022-04-30
Honduras,423179.0,,10893.0,,132318.0,,279968.0,105.0,41519.0,1069.0,1263329.0,123949.0,10192359.0,North America,,,27468.0,2022-04-30
Armenia,422867.0,2.0,8622.0,,411050.0,12.0,3195.0,,142219.0,2900.0,3051264.0,1026200.0,2973361.0,Asia,0.7,,1075.0,2022-04-30
Oman,389126.0,,4258.0,,384243.0,,625.0,4.0,72818.0,797.0,25000000.0,4678334.0,5343783.0,Asia,,,117.0,2022-04-30
Bosnia and Herzegovina,377087.0,,15765.0,,192218.0,,169104.0,,116258.0,4860.0,1758191.0,542059.0,3243544.0,Europe,,,52136.0,2022-04-30
Réunion,374295.0,,742.0,,355605.0,,17948.0,10.0,412680.0,818.0,1603660.0,1768122.0,906985.0,Africa,,,19789.0,2022-04-30
Qatar,364602.0,42.0,677.0,,363365.0,79.0,560.0,3.0,129853.0,241.0,3440937.0,1225490.0,2807805.0,Asia,15.0,,199.0,2022-04-30
Kenya,323773.0,13.0,5649.0,,317960.0,28.0,164.0,,5788.0,101.0,3598809.0,64340.0,55934385.0,Africa,0.2,,3.0,2022-04-30
Zambia,319702.0,108.0,3976.0,,315044.0,354.0,682.0,,16544.0,206.0,3427205.0,177355.0,19324023.0,Africa,6.0,,35.0,2022-04-30
North Macedonia,309571.0,,9280.0,,299738.0,,553.0,,148602.0,4455.0,2018029.0,968708.0,2083218.0,Europe,,,265.0,2022-04-30
Botswana,305859.0,,2688.0,,303026.0,,145.0,1.0,125437.0,1102.0,2026898.0,831259.0,2438347.0,Africa,,,59.0,2022-04-30
Albania,275107.0,52.0,3496.0,,271213.0,28.0,398.0,2.0,95787.0,1217.0,1806414.0,628962.0,2872057.0,Europe,18.0,,139.0,2022-04-30
Algeria,265780.0,1.0,6875.0,,178355.0,,80550.0,6.0,5867.0,152.0,230861.0,5097.0,45297355.0,Africa,0.02,,1778.0,2022-04-30
Nigeria,255753.0,37.0,3143.0,,249911.0,15.0,2699.0,11.0,1187.0,15.0,5075820.0,23557.0,215469401.0,Africa,0.2,,13.0,2022-04-30
Zimbabwe,247875.0,33.0,5469.0,,241689.0,46.0,717.0,12.0,16245.0,358.0,2256453.0,147885.0,15258161.0,Africa,2.0,,47.0,2022-04-30
Uzbekistan,238596.0,19.0,1637.0,,236670.0,20.0,289.0,23.0,6945.0,48.0,1377915.0,40108.0,34355279.0,Asia,0.6,,8.0,2022-04-30
Luxembourg,237856.0,,1064.0,,227197.0,,9595.0,3.0,369009.0,1651.0,4227288.0,6558195.0,644581.0,Europe,,,14886.0,2022-04-30
Montenegro,235228.0,77.0,2714.0,,231778.0,70.0,736.0,6.0,374441.0,4320.0,2452639.0,3904164.0,628211.0,Europe,123.0,,1172.0,2022-04-30
Mozambique,225384.0,1.0,2201.0,,223113.0,,70.0,13.0,6860.0,67.0,1313202.0,39970.0,32854303.0,Africa,0.03,,2.0,2022-04-30
Laos,207469.0,273.0,744.0,1.0,7660.0,,199065.0,,27780.0,100.0,1232128.0,164978.0,7468418.0,Asia,37.0,0.1,26654.0,2022-04-30
Kyrgyzstan,200992.0,,2991.0,,196400.0,,1601.0,131.0,29906.0,445.0,1907195.0,283775.0,6720811.0,Asia,,,238.0,2022-04-30
Iceland,185579.0,,119.0,,75685.0,,109775.0,,537460.0,345.0,1953616.0,5657916.0,345289.0,Europe,,,317922.0,2022-04-30
Maldives,179171.0,,298.0,,163687.0,,15186.0,25.0,321134.0,534.0,2213831.0,3967916.0,557933.0,Asia,,,27218.0,2022-04-30
Afghanistan,178879.0,6.0,7683.0,,161883.0,,9313.0,1124.0,4414.0,190.0,944283.0,23299.0,40529420.0,Asia,0.1,,230.0,2022-04-30
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3391.0,74.0,2612795.0,54008.0,48378266.0,Africa,,,1246.0,2022-04-30
El Salvador,162089.0,,4128.0,,150662.0,,7299.0,8.0,24762.0,631.0,1950448.0,297960.0,6545998.0,North America,,,1115.0,2022-04-30
Ghana,161173.0,,1445.0,,159691.0,,37.0,1.0,4996.0,45.0,2435846.0,75512.0,32257533.0,Africa,,,1.0,2022-04-30
Namibia,158733.0,84.0,4025.0,,153662.0,,1046.0,,60471.0,1533.0,1007690.0,383889.0,2624953.0,Africa,32.0,,398.0,2022-04-30
Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408966.0,2471.0,828928.0,2212050.0,374733.0,North America,,,406217.0,2022-04-30
Trinidad and Tobago,147867.0,417.0,3829.0,5.0,135209.0,,8829.0,18.0,105036.0,2720.0,704554.0,500476.0,1407768.0,North America,296.0,4.0,6272.0,2022-04-30
Brunei,141850.0,102.0,218.0,,140892.0,181.0,740.0,,318670.0,490.0,717784.0,1612519.0,445132.0,Asia,229.0,,1662.0,2022-04-30
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350107.0,2134.0,938039.0,2343639.0,400249.0,North America,,,342352.0,2022-04-30
Cambodia,136251.0,5.0,3056.0,,133073.0,23.0,122.0,,7949.0,178.0,2952645.0,172250.0,17141647.0,Asia,0.3,,7.0,2022-04-30
Jamaica,129978.0,,2962.0,,83358.0,,43658.0,,43547.0,992.0,996159.0,333746.0,2984780.0,North America,,,14627.0,2022-04-30
Rwanda,129806.0,7.0,1459.0,1.0,45522.0,,82825.0,,9588.0,108.0,5270395.0,389289.0,13538517.0,Africa,0.5,0.07,6118.0,2022-04-30
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4316.0,69.0,1751774.0,63121.0,27752511.0,Africa,,,2.0,2022-04-30
Taiwan,115870.0,15136.0,865.0,3.0,25975.0,,89030.0,,4849.0,36.0,14758774.0,617637.0,23895529.0,Asia,633.0,0.1,3726.0,2022-04-30
Angola,99194.0,,1900.0,,97149.0,,145.0,,2856.0,55.0,1499795.0,43181.0,34732793.0,Africa,,,4.0,2022-04-30
Malta,91741.0,136.0,698.0,,87119.0,360.0,3924.0,4.0,206768.0,1573.0,1883103.0,4244177.0,443691.0,Europe,307.0,,8844.0,2022-04-30
DRC,87023.0,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8957.0,94532588.0,Africa,,,368.0,2022-04-30
Senegal,85997.0,2.0,1966.0,,84015.0,2.0,16.0,,4900.0,112.0,1069522.0,60943.0,17549622.0,Africa,0.1,,0.9,2022-04-30
Malawi,85781.0,,2634.0,,82066.0,,1081.0,67.0,4282.0,131.0,574139.0,28660.0,20032595.0,Africa,,,54.0,2022-04-30
Ivory Coast,81930.0,,799.0,,81097.0,,34.0,,2972.0,29.0,1500074.0,54408.0,27571076.0,Africa,,,1.0,2022-04-30
French Guiana,80859.0,,395.0,,11254.0,,69210.0,2.0,258485.0,1263.0,627211.0,2005028.0,312819.0,South America,,,221246.0,2022-04-30
Suriname,79336.0,,1328.0,,49401.0,,28607.0,,133062.0,2227.0,235950.0,395733.0,596235.0,South America,,,47979.0,2022-04-30
Channel Islands,74383.0,,169.0,,73224.0,,990.0,,420740.0,956.0,1252808.0,7086379.0,176791.0,Europe,,,5600.0,2022-04-30
French Polynesia,72720.0,,648.0,,,,,7.0,256169.0,2283.0,,,283875.0,Australia/Oceania,,,135877.0,2022-04-30
Eswatini,70643.0,17.0,1397.0,,68860.0,37.0,386.0,11.0,59760.0,1182.0,1015212.0,858814.0,1182109.0,Africa,14.0,,327.0,2022-04-30
Barbados,70080.0,518.0,394.0,2.0,65563.0,478.0,4123.0,,243318.0,1368.0,649047.0,2253495.0,288018.0,North America,1798.0,7.0,14315.0,2022-04-30
Fiji,64634.0,,862.0,,62763.0,,1009.0,,71158.0,949.0,507722.0,558973.0,908313.0,Australia/Oceania,,,1111.0,2022-04-30
Madagascar,64152.0,,1391.0,,59370.0,,3391.0,14.0,2213.0,48.0,422372.0,14569.0,28990923.0,Africa,,,117.0,2022-04-30
Guyana,63473.0,16.0,1228.0,,62143.0,13.0,102.0,1.0,79993.0,1548.0,596356.0,751565.0,793486.0,South America,20.0,,129.0,2022-04-30
Sudan,62117.0,,4931.0,,,,,,1359.0,108.0,562941.0,12313.0,45718917.0,Africa,,,369.0,2022-04-30
New Caledonia,60517.0,,312.0,,60102.0,,103.0,9.0,208312.0,1074.0,98964.0,340654.0,290512.0,Australia/Oceania,,,355.0,2022-04-30
Bhutan,59163.0,109.0,21.0,,57748.0,428.0,1394.0,1.0,75163.0,27.0,2298106.0,2919602.0,787130.0,Asia,138.0,,1771.0,2022-04-30
Mauritania,58688.0,1.0,982.0,,57695.0,1.0,11.0,,12044.0,202.0,804074.0,165012.0,4872825.0,Africa,0.2,,2.0,2022-04-30
Belize,57497.0,,676.0,,56604.0,,217.0,6.0,139959.0,1646.0,539513.0,1313284.0,410812.0,North America,,,528.0,2022-04-30
